hotelId,hotelName,hotelAddress,city,postalCode,addressRegion,country,hotelRating,reviewCount,latitude,longitude,hotelUrl,description,roomName,maxOccupancyText,maxOccupancy,bedTypes,roomHighlights,includedFacilities,priceCurrent,pricePerNight,priceOriginal,currency,priceText,cancellationPolicy,mealPlan,scrapedAt
bossche-suites-stationsweg,Bossche Suites Stationsweg,"Stationsweg 2, 5211 TW Den Bosch, Netherlands",Stationsweg 2,5211 TW,Noord-Brabant,Netherlands,9.4,840,51.6901656,5.2978443,https://www.booking.com/hotel/nl/bossche-suites-stationsweg.html,"Featuring free WiFi throughout the property, Bossche Suites Stationsweg offers accommodations in Den Bosch, 1640 feet from the lively Markt and a 3-minute...",King Suite with Balcony,Max. people: 2,2,,Private suite; 53 m²; Air conditioning; Private bathroom; Soundproof; Coffee machine; Minibar; Free Wifi; Free toiletries; Bathrobe; Safe; Toilet; Fireplace; Bathtub or shower; Towels; Linens; Sitting area; TV; Slippers; Ironing facilities; Hairdryer; Wake-up service; Dining area; Dining table; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector,Free toiletries; Bathrobe; Safe; Toilet; Fireplace; Bathtub or shower; Towels; Linens; Sitting area; TV; Slippers; Ironing facilities; Hairdryer; Wake-up service; Dining area; Dining table; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector,1.309,358.88,1.794,EUR,"€ 1,794 € 1,309 Original price € 1,794 Current price € 1,309 € 358.88 × 5 nights € 1,794.38 Genius Discount - € 262.56 You’re getting a reduced rate because you’re a Genius member. Bonus savings - € 223.17 You’re getting a reduced rate because this property is offering a discount. Total € 1,308.65 Includes taxes and fees 27% off 27% off You’re getting 27% off the original price due to multiple deals and benefits. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
boutique-jeroen,Boutique Hotel Jeroen,"Hinthamerstraat 177, 5211 ML Den Bosch, Netherlands",Hinthamerstraat 177,5211 ML,Noord-Brabant,Netherlands,8.1,492,51.6883169,5.3122914,https://www.booking.com/hotel/nl/boutique-jeroen.html,Boutique Hotel Jeroen is offering accommodations in Den Bosch. Each room at the 3-star hotel has city views and free WiFi.,Small Double Room,Max. people: 2,2,1 queen bed,1 room; 16 m²; Landmark view; City view; Air conditioning; Attached bathroom; Flat-screen TV; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; TV; Heating; Hairdryer; Carpeted; Cable channels; Laptop safe; Upper floors accessible by elevator; Clothes rack; Toilet paper; Single-room AC for guest accommodation; Air purifiers,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; TV; Heating; Hairdryer; Carpeted; Cable channels; Laptop safe; Upper floors accessible by elevator; Clothes rack; Toilet paper; Single-room AC for guest accommodation; Air purifiers,533,123.65,618,EUR,"€ 618 € 533 Original price € 618 Current price € 533 € 123.65 × 5 nights € 618.26 Early 2026 Deal - € 85.24 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 533.02 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
boutique-jeroen,Boutique Hotel Jeroen,"Hinthamerstraat 177, 5211 ML Den Bosch, Netherlands",Hinthamerstraat 177,5211 ML,Noord-Brabant,Netherlands,8.1,492,51.6883169,5.3122914,https://www.booking.com/hotel/nl/boutique-jeroen.html,Boutique Hotel Jeroen is offering accommodations in Den Bosch. Each room at the 3-star hotel has city views and free WiFi.,Family Double Room,Max. people: 2,2,1 king bed and; 1 sofa bed,1 room; 33 m²; Landmark view; City view; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Cable channels; Laptop safe; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Single-room AC for guest accommodation; Air purifiers,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Cable channels; Laptop safe; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Single-room AC for guest accommodation; Air purifiers,609,141.47,707,EUR,"€ 707 € 609 Original price € 707 Current price € 609 € 141.47 × 5 nights € 707.36 Early 2026 Deal - € 98.60 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 608.76 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
boutique-jeroen,Boutique Hotel Jeroen,"Hinthamerstraat 177, 5211 ML Den Bosch, Netherlands",Hinthamerstraat 177,5211 ML,Noord-Brabant,Netherlands,8.1,492,51.6883169,5.3122914,https://www.booking.com/hotel/nl/boutique-jeroen.html,Boutique Hotel Jeroen is offering accommodations in Den Bosch. Each room at the 3-star hotel has city views and free WiFi.,Junior Suite,Max. people: 2,2,,Private suite; 46 m²; Private kitchenette; Attached bathroom; Landmark view; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Fireplace; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Fireplace; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Air purifiers; Single-room AC for guest accommodation,646,150.18,751,EUR,"€ 751 € 646 Original price € 751 Current price € 646 € 150.18 × 5 nights € 750.92 Early 2026 Deal - € 105.14 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 645.78 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
boutique-jeroen,Boutique Hotel Jeroen,"Hinthamerstraat 177, 5211 ML Den Bosch, Netherlands",Hinthamerstraat 177,5211 ML,Noord-Brabant,Netherlands,8.1,492,51.6883169,5.3122914,https://www.booking.com/hotel/nl/boutique-jeroen.html,Boutique Hotel Jeroen is offering accommodations in Den Bosch. Each room at the 3-star hotel has city views and free WiFi.,Deluxe Junior Suite,Max. people: 2,2,,Private suite; 63 m²; Private kitchenette; Attached bathroom; Landmark view; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Air purifiers; Single-room AC for guest accommodation,647,150.38,752,EUR,"€ 752 € 647 Original price € 752 Current price € 647 € 150.38 × 5 nights € 751.91 Early 2026 Deal - € 105.29 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 646.62 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
boutique-jeroen,Boutique Hotel Jeroen,"Hinthamerstraat 177, 5211 ML Den Bosch, Netherlands",Hinthamerstraat 177,5211 ML,Noord-Brabant,Netherlands,8.1,492,51.6883169,5.3122914,https://www.booking.com/hotel/nl/boutique-jeroen.html,Boutique Hotel Jeroen is offering accommodations in Den Bosch. Each room at the 3-star hotel has city views and free WiFi.,Suite with City View,Max. people: 2,2,,Private suite; 53 m²; Private kitchenette; Attached bathroom; Landmark view; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Air purifiers; Single-room AC for guest accommodation,Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Carpeted; Electric kettle; Cable channels; Laptop safe; Wardrobe or closet; Stovetop; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Air purifiers; Single-room AC for guest accommodation,729,169.79,849,EUR,"€ 849 € 729 Original price € 849 Current price € 729 € 169.79 × 5 nights € 848.93 Early 2026 Deal - € 119.84 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 729.09 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
boutique-nieuw-uilenburg,Boutique Hotel Nieuw Uilenburg,"Walpoort 3, 5211 DK Den Bosch, Netherlands",Walpoort 3,5211 DK,Noord-Brabant,Netherlands,9.2,610,51.6892288,5.2996385,https://www.booking.com/hotel/nl/boutique-nieuw-uilenburg.html,"Boutique Hotel Nieuw Uilenburg is located in Den Bosch, within 1.2 miles of Brabanthallen Exhibition Center and 16 miles of Efteling Theme Park.",Jazz Suite,Max. people: 2,2,1 queen bed,28 m²; City view; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Toilet; Towels; Linens; Tile/Marble floor; Private entrance; TV; Tea/Coffee maker; Hairdryer; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Upper floors accessible by stairs only; Toilet paper; Hand sanitizer,Free toiletries; Shower; Toilet; Towels; Linens; Tile/Marble floor; Private entrance; TV; Tea/Coffee maker; Hairdryer; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Upper floors accessible by stairs only; Toilet paper; Hand sanitizer,923,923,,EUR,€ 923 Price € 923 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
bosch,Campanile Hotel & Restaurant 's Hertogenbosch,"Goudsbloemvallei 21 - 25, 5237 MH Den Bosch, Netherlands",Goudsbloemvallei 21 - 25,5237 MH,Noord-Brabant,Netherlands,6.2,1232,51.7222431,5.2939081,https://www.booking.com/hotel/nl/bosch.html,Campanile is 5 minutes’ drive from the A2/E25 motorway and offers free Wi-Fi and free parking.,Twin Room,Max. people: 2,2,2 twin beds,17 m²; Attached bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Tea/Coffee maker; Heating; Wake-up service/Alarm clock; Electric kettle; Wake-up service; Alarm clock; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Tea/Coffee maker; Heating; Wake-up service/Alarm clock; Electric kettle; Wake-up service; Alarm clock; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,464,464,,EUR,€ 464 Price € 464 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
bosch,Campanile Hotel & Restaurant 's Hertogenbosch,"Goudsbloemvallei 21 - 25, 5237 MH Den Bosch, Netherlands",Goudsbloemvallei 21 - 25,5237 MH,Noord-Brabant,Netherlands,6.2,1232,51.7222431,5.2939081,https://www.booking.com/hotel/nl/bosch.html,Campanile is 5 minutes’ drive from the A2/E25 motorway and offers free Wi-Fi and free parking.,Double Room,Max. people: 2,2,1 queen bed,17 m²; Attached bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Tea/Coffee maker; Heating; Wake-up service/Alarm clock; Electric kettle; Wake-up service; Alarm clock; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Tea/Coffee maker; Heating; Wake-up service/Alarm clock; Electric kettle; Wake-up service; Alarm clock; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,464,464,,EUR,€ 464 Price € 464 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
choco-loca,"Choco Loca Loft, Bed, Bad & Bol","Hinthamerstraat 216, 5211 MX Den Bosch, Netherlands",Hinthamerstraat 216,5211 MX,Noord-Brabant,Netherlands,8.2,59,51.688373,5.314301,https://www.booking.com/hotel/nl/choco-loca.html,"Offering a garden, Choco Loca Loft, Bed, Bad & Bol provides accommodations in Den Bosch. Guests can benefit from a terrace and an outdoor fireplace.",Double Room with Terrace,Max. people: 2,2,1 king bed,70 m²; Private kitchenette; Balcony; Landmark view; City view; Pool with a view; Rooftop pool; Flat-screen TV; Barbecue; Terrace; Coffee machine; Minibar; Free toiletries; Bathrobe; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Fireplace; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Satellite channels; Tea/Coffee maker; Iron; Shared bathroom; Interconnecting room(s) available; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Guest bathroom; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Dryer; Oven; Dining table; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Board games/puzzles; Hand sanitizer,Free toiletries; Bathrobe; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Fireplace; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Satellite channels; Tea/Coffee maker; Iron; Shared bathroom; Interconnecting room(s) available; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Guest bathroom; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Dryer; Oven; Dining table; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Board games/puzzles; Hand sanitizer,1.023,1.023,,EUR,"€ 1,023 Price € 1,023 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
de-kardinaal,De Kardinaal,"Kardinaal van Rossumplein 5, 5211 RV Den Bosch, Netherlands",Kardinaal van Rossumplein 5,5211 RV,Noord-Brabant,Netherlands,8.7,116,51.6909131,5.307967,https://www.booking.com/hotel/nl/de-kardinaal.html,"De Kardinaal is located in Den Bosch, just 2.1 miles from Brabanthallen Exhibition Center and 16 miles from Efteling Theme Park.",Apartment with Balcony,Max. people: 2,2,,Entire apartment; 48 m²; Private kitchen; Private bathroom; Balcony; Garden view; City view; Flat-screen TV; Terrace; Coffee machine; Free Wifi; Free toiletries; Shower; Kitchen; Toilet; Sofa; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Sitting area; Private entrance; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Oven; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Sofa bed,Free toiletries; Shower; Kitchen; Toilet; Sofa; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Sitting area; Private entrance; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Oven; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Sofa bed,761,168.1,841,EUR,"€ 841 € 761 Original price € 841 Current price € 761 € 168.10 × 5 nights € 840.50 Genius Discount - € 79.05 You’re getting a reduced rate because you’re a Genius member. Total € 761.45 Includes taxes and fees 9% off 9% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
city-center-30m2-studio-penthouse-with-views,Deluxe 35m2 City Center Suite with Views - DB6C,"6 Ridderstraat C, 5211 KA Den Bosch, Netherlands",6 Ridderstraat C,5211 KA,Noord-Brabant,Netherlands,8.7,151,51.6883182,5.303656,https://www.booking.com/hotel/nl/city-center-30m2-studio-penthouse-with-views.html,"Deluxe 35m2 City Center Suite with Views - DB6C offers accommodations in Den Bosch, 16 miles from Efteling Theme Park and 29 miles from Theatre De Nieuwe...",Deluxe King Studio,Max. people: 2,2,1 queen bed,Entire studio; 35 m²; View; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Minibar; Free Wifi; Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Sitting area; Private entrance; Tea/Coffee maker; Heating; Hairdryer; Toaster; Dining table; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,Free toiletries; Toilet; Bathtub or shower; Towels; Linens; Sitting area; Private entrance; Tea/Coffee maker; Heating; Hairdryer; Toaster; Dining table; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,671,671,,EUR,€ 671 Price € 671 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
duke-studio,Duke Studio Hotel,"Boschveldweg 13-15, 5211 VG Den Bosch, Netherlands",Boschveldweg 13-15,5211 VG,Noord-Brabant,Netherlands,8.5,84,51.6912998,5.2957443,https://www.booking.com/hotel/nl/duke-studio.html,"Located in Den Bosch, Duke Studio Hotel has 3-star accommodations with private terraces.",Standard Studio,Max. people: 2,2,2 twin beds,Entire studio; 24 m²; Private bathroom; Flat-screen TV; Terrace; Free Wifi; Free toiletries; Shower; Safe; Toilet; Towels; Linens; Tea/Coffee maker; Microwave; Heating; Hairdryer; Fan; Towels/Sheets (extra fee); Electric kettle; Dining table; Clothes rack; Toilet paper,Free toiletries; Shower; Safe; Toilet; Towels; Linens; Tea/Coffee maker; Microwave; Heating; Hairdryer; Fan; Towels/Sheets (extra fee); Electric kettle; Dining table; Clothes rack; Toilet paper,567,124.88,624,EUR,"€ 624 € 567 Original price € 624 Current price € 567 € 124.88 × 5 nights € 624.41 Genius Discount - € 57.49 You’re getting a reduced rate because you’re a Genius member. Total € 566.92 Includes taxes and fees 9% off 9% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
duke-studio,Duke Studio Hotel,"Boschveldweg 13-15, 5211 VG Den Bosch, Netherlands",Boschveldweg 13-15,5211 VG,Noord-Brabant,Netherlands,8.5,84,51.6912998,5.2957443,https://www.booking.com/hotel/nl/duke-studio.html,"Located in Den Bosch, Duke Studio Hotel has 3-star accommodations with private terraces.",Deluxe Studio,Max. people: 2,2,1 king bed,Entire studio; 24 m²; City view; Private bathroom; Flat-screen TV; Terrace; Free Wifi; Free toiletries; Shower; Safe; Toilet; Towels; Linens; Tea/Coffee maker; Microwave; Heating; Hairdryer; Fan; Electric kettle; Clothes rack; Toilet paper,Free toiletries; Shower; Safe; Toilet; Towels; Linens; Tea/Coffee maker; Microwave; Heating; Hairdryer; Fan; Electric kettle; Clothes rack; Toilet paper,683,683,,EUR,€ 683 Price € 683 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
fletcher-restaurants-hertogenbosch,Fletcher Hotel-Restaurant ‘s-Hertogenbosch,"Burg. Burgerslaan 50, 5245 NH Den Bosch, Netherlands",Burg. Burgerslaan 50,5245 NH,Noord-Brabant,Netherlands,7.5,2015,51.7200365,5.3347796,https://www.booking.com/hotel/nl/fletcher-restaurants-hertogenbosch.html,"Renovated in May 2015, Fletcher Hotel-Restaurant 's Hertogenbosch is located along the Rosmalense Plas, only a 10 minute drive from the city center of Den...",Standard Double Room,Max. people: 2,2,,19 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper,,408,408,,EUR,€ 408 Price € 408 Includes taxes and fees,No modifications Confirmed within 2 minutes Can't be combined with other offers Learn more We selected this option for you. You can only book one option with Partner Offer each time. Your previous selection is de-selected.,,2025-12-16T13:30:10.447Z
fletcher-restaurants-hertogenbosch,Fletcher Hotel-Restaurant ‘s-Hertogenbosch,"Burg. Burgerslaan 50, 5245 NH Den Bosch, Netherlands",Burg. Burgerslaan 50,5245 NH,Noord-Brabant,Netherlands,7.5,2015,51.7200365,5.3347796,https://www.booking.com/hotel/nl/fletcher-restaurants-hertogenbosch.html,"Renovated in May 2015, Fletcher Hotel-Restaurant 's Hertogenbosch is located along the Rosmalense Plas, only a 10 minute drive from the city center of Den...",Standard Double Room,Max. people: 2,2,1 queen bed; 2 twin beds,19 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper,Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper,417,91.5,458,EUR,"€ 458 € 417 Original price € 458 Current price € 417 € 91.50 × 5 nights € 457.50 Genius Discount - € 40.80 You’re getting a reduced rate because you’re a Genius member. Total € 416.70 Includes taxes and fees 9% off 9% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
fletcher-restaurants-hertogenbosch,Fletcher Hotel-Restaurant ‘s-Hertogenbosch,"Burg. Burgerslaan 50, 5245 NH Den Bosch, Netherlands",Burg. Burgerslaan 50,5245 NH,Noord-Brabant,Netherlands,7.5,2015,51.7200365,5.3347796,https://www.booking.com/hotel/nl/fletcher-restaurants-hertogenbosch.html,"Renovated in May 2015, Fletcher Hotel-Restaurant 's Hertogenbosch is located along the Rosmalense Plas, only a 10 minute drive from the city center of Den...",Double Room - Disability Access,Max. people: 2,2,1 full bed,19 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Entire unit wheelchair accessible,Free toiletries; Safe; Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Wake-up service/Alarm clock; Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Drying rack for clothing; Toilet paper; Entire unit wheelchair accessible,408,408,,EUR,€ 408 Price € 408 Includes taxes and fees,No modifications Confirmed within 2 minutes Can't be combined with other offers Learn more We selected this option for you. You can only book one option with Partner Offer each time. Your previous selection is de-selected.,,2025-12-16T13:30:10.447Z
